Reading dataset
Processing images into graphs... Took 160.13389039039612s
0.8902	62.50%	2 (x5)
1.0864	56.25%	7 (x7)
1.0058	68.75%	8 (x5)
0.8691	56.25%	6 (x6)
1.1462	59.38%	6 (x10)
1.3814	53.12%	3 (x7)
1.5639	62.50%	7 (x8)
0.8862	65.62%	7 (x8)
1.0751	59.38%	7 (x7)
0.9789	65.62%	2 (x10)
1.0368	62.50%	2 (x10)
0.8088	71.88%	0 (x8)
1.1765	71.88%	2 (x6)
1.0530	59.38%	0 (x6)
0.9184	65.62%	0 (x9)
1.5053	40.62%	2 (x8)
0.9031	68.75%	8 (x7)
0.8932	71.88%	8 (x8)
0.9666	56.25%	0 (x6)
0.8996	65.62%	2 (x7)
1.1144	50.00%	2 (x9)
1.0873	56.25%	3 (x6)
1.0295	53.12%	7 (x8)
0.7980	68.75%	3 (x7)
0.9495	71.88%	3 (x8)
1.1740	59.38%	1 (x5)
0.9538	62.50%	0 (x5)
1.0319	56.25%	7 (x10)
0.8306	68.75%	1 (x7)
0.8432	71.88%	9 (x6)
0.9833	59.38%	2 (x7)
0.9113	65.62%	3 (x6)
0.9665	59.38%	0 (x6)
0.8898	65.62%	2 (x6)
1.0209	62.50%	0 (x6)
0.8360	71.88%	2 (x7)
0.8360	65.62%	2 (x7)
1.1382	59.38%	0 (x9)
1.0300	46.88%	2 (x10)
0.7920	65.62%	2 (x9)
0.8920	78.12%	0 (x6)
0.8862	75.00%	2 (x10)
1.2053	62.50%	2 (x6)
0.8309	59.38%	7 (x10)
0.9701	59.38%	2 (x7)
0.9334	56.25%	9 (x6)
1.0533	53.12%	0 (x6)
0.8307	59.38%	1 (x10)
0.7949	65.62%	1 (x9)
1.3223	56.25%	4 (x6)
0.8996	56.25%	2 (x7)
1.1060	50.00%	5 (x8)
0.8938	71.88%	9 (x8)
1.0974	50.00%	2 (x6)
1.0617	56.25%	2 (x7)
0.9386	62.50%	1 (x5)
1.2486	56.25%	2 (x8)
1.2759	59.38%	1 (x6)
1.3631	43.75%	6 (x8)
1.0785	59.38%	6 (x7)
1.2212	56.25%	3 (x8)
0.7704	71.88%	2 (x7)
1.2189	50.00%	2 (x8)
1.0486	43.75%	3 (x11)
0.7513	71.88%	8 (x6)
1.0610	59.38%	1 (x8)
0.9683	53.12%	7 (x8)
1.3242	50.00%	0 (x8)
0.8470	65.62%	6 (x7)
1.3598	53.12%	0 (x9)
1.1100	62.50%	0 (x6)
0.9663	62.50%	0 (x5)
1.1403	56.25%	9 (x8)
1.1583	65.62%	3 (x6)
1.0944	59.38%	2 (x7)
1.1491	59.38%	1 (x8)
1.1057	56.25%	5 (x10)
1.0217	56.25%	0 (x8)
0.9425	62.50%	0 (x8)
0.8992	62.50%	2 (x8)
0.9199	62.50%	1 (x7)
0.8429	65.62%	5 (x8)
0.6261	84.38%	3 (x6)
0.9935	62.50%	2 (x10)
1.3710	43.75%	2 (x8)
1.0400	53.12%	2 (x11)
1.1008	59.38%	7 (x8)
1.0208	62.50%	3 (x8)
1.0307	56.25%	7 (x8)
1.0973	65.62%	6 (x8)
1.2198	50.00%	6 (x10)
0.9198	71.88%	6 (x7)
1.1277	62.50%	6 (x9)
1.0255	53.12%	1 (x9)
1.0217	56.25%	0 (x7)
1.0978	59.38%	6 (x9)
1.0479	59.38%	6 (x6)
0.8386	53.12%	6 (x9)
0.9191	68.75%	0 (x9)
1.1332	53.12%	2 (x7)
0.9211	71.88%	8 (x6)
0.8589	62.50%	9 (x7)
0.8300	62.50%	8 (x8)
1.0805	62.50%	1 (x6)
0.9592	71.88%	3 (x9)
1.1349	62.50%	2 (x6)
0.9622	68.75%	2 (x6)
0.8738	65.62%	1 (x7)
0.8962	62.50%	2 (x8)
0.9967	68.75%	0 (x6)
1.0438	65.62%	1 (x9)
0.9176	56.25%	2 (x8)
1.1093	50.00%	2 (x7)
1.3971	43.75%	0 (x9)
0.8509	59.38%	5 (x7)
1.1270	53.12%	4 (x10)
1.1231	50.00%	0 (x8)
0.9680	56.25%	6 (x7)
0.8555	68.75%	4 (x7)
0.9897	65.62%	7 (x6)
0.9367	56.25%	1 (x6)
1.0081	62.50%	7 (x9)
1.1761	56.25%	7 (x7)
1.2289	50.00%	0 (x8)
0.8626	65.62%	5 (x6)
0.9550	59.38%	3 (x10)
1.1724	50.00%	3 (x6)
1.0431	62.50%	7 (x7)
0.7288	71.88%	5 (x6)
0.7915	65.62%	7 (x8)
1.0226	53.12%	2 (x8)
0.9348	65.62%	8 (x6)
0.8257	71.88%	2 (x6)
0.9666	62.50%	2 (x9)
1.1239	59.38%	2 (x10)
1.4077	62.50%	7 (x7)
0.8571	65.62%	7 (x8)
0.9700	65.62%	7 (x8)
0.9189	59.38%	4 (x8)
0.9764	62.50%	4 (x10)
1.1664	53.12%	8 (x8)
1.0646	62.50%	1 (x9)
1.0957	59.38%	0 (x6)
1.0638	62.50%	0 (x9)
0.8757	59.38%	5 (x10)
0.9229	65.62%	1 (x6)
1.0006	59.38%	1 (x6)
1.0027	59.38%	0 (x5)
1.0748	56.25%	4 (x7)
1.0661	59.38%	9 (x8)
0.9422	71.88%	0 (x6)
1.0056	53.12%	0 (x5)
0.8654	75.00%	3 (x6)
1.1422	56.25%	2 (x8)
1.1750	56.25%	0 (x6)
0.9057	62.50%	7 (x10)
0.9779	53.12%	0 (x6)
1.0653	62.50%	1 (x7)
0.6287	78.12%	1 (x7)
0.9457	46.88%	1 (x8)
0.9094	65.62%	6 (x7)
1.1466	65.62%	5 (x7)
1.1159	56.25%	4 (x7)
0.8353	62.50%	4 (x6)
0.8320	59.38%	9 (x6)
1.0547	65.62%	7 (x8)
0.8963	71.88%	2 (x12)
1.3812	40.62%	2 (x7)
0.7132	68.75%	0 (x6)
1.0246	59.38%	2 (x15)
1.1698	65.62%	2 (x6)
1.0556	59.38%	0 (x8)
0.9474	53.12%	2 (x12)
1.0418	62.50%	2 (x8)
1.1746	62.50%	2 (x8)
0.9328	65.62%	0 (x6)
1.1789	56.25%	3 (x7)
0.8935	62.50%	4 (x7)
0.9241	56.25%	4 (x7)
0.9703	65.62%	9 (x10)
0.9762	62.50%	7 (x9)
1.2148	43.75%	2 (x6)
1.0154	59.38%	2 (x6)
1.1685	56.25%	2 (x7)
1.0675	46.88%	2 (x11)
